County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Middlesex County, MA",2015,"863,474     ","829,704     ","33,770     ",3.9     
"Nantucket County/town, MA",2015,"6,972     ","6,597     ",375     ,5.4     
"Norfolk County, MA",2015,"369,187     ","353,831     ","15,356     ",4.2     
"Plymouth County, MA",2015,"267,990     ","254,463     ","13,527     ",5.0     
"Suffolk County, MA",2015,"420,939     ","402,435     ","18,504     ",4.4     
"Worcester County, MA",2015,"427,517     ","405,817     ","21,700     ",5.1     
"Alcona County, MI",2015,"3,826     ","3,515     ",311     ,8.1     
"Alger County, MI",2015,"3,246     ","2,966     ",280     ,8.6     
"Allegan County, MI",2015,"60,755     ","58,207     ","2,548     ",4.2     
"Alpena County, MI",2015,"13,686     ","12,820     ",866     ,6.3     
"Antrim County, MI",2015,"10,041     ","9,282     ",759     ,7.6     
"Arenac County, MI",2015,"6,259     ","5,691     ",568     ,9.1     
"Baraga County, MI",2015,"3,314     ","3,008     ",306     ,9.2     
"Barry County, MI",2015,"30,360     ","29,042     ","1,318     ",4.3     
"Bay County, MI",2015,"52,464     ","49,397     ","3,067     ",5.8     
"Benzie County, MI",2015,"8,719     ","8,103     ",616     ,7.1     
"Berrien County, MI",2015,"73,748     ","69,862     ","3,886     ",5.3     
"Branch County, MI",2015,"19,238     ","18,243     ",995     ,5.2     
"Calhoun County, MI",2015,"64,461     ","61,137     ","3,324     ",5.2     
"Cass County, MI",2015,"24,132     ","22,898     ","1,234     ",5.1     
"Charlevoix County, MI",2015,"13,111     ","12,311     ",800     ,6.1     
"Cheboygan County, MI",2015,"10,742     ","9,750     ",992     ,9.2     
"Chippewa County, MI",2015,"16,776     ","15,455     ","1,321     ",7.9     
"Clare County, MI",2015,"11,841     ","10,912     ",929     ,7.8     
"Clinton County, MI",2015,"39,927     ","38,344     ","1,583     ",4.0     
"Crawford County, MI",2015,"5,301     ","4,880     ",421     ,7.9     
"Delta County, MI",2015,"17,327     ","16,136     ","1,191     ",6.9     
"Dickinson County, MI",2015,"12,665     ","11,941     ",724     ,5.7     
"Eaton County, MI",2015,"56,123     ","53,607     ","2,516     ",4.5     
"Emmet County, MI",2015,"17,725     ","16,431     ","1,294     ",7.3     
"Genesee County, MI",2015,"180,129     ","168,867     ","11,262     ",6.3     
"Gladwin County, MI",2015,"10,029     ","9,290     ",739     ,7.4     
"Gogebic County, MI",2015,"6,528     ","6,044     ",484     ,7.4     
"Grand Traverse County, MI",2015,"48,682     ","46,381     ","2,301     ",4.7     
"Gratiot County, MI",2015,"18,382     ","17,325     ","1,057     ",5.8     
"Hillsdale County, MI",2015,"21,129     ","20,005     ","1,124     ",5.3     
"Houghton County, MI",2015,"16,648     ","15,577     ","1,071     ",6.4     
"Huron County, MI",2015,"16,444     ","15,546     ",898     ,5.5     
"Ingham County, MI",2015,"146,506     ","139,586     ","6,920     ",4.7     
"Ionia County, MI",2015,"29,496     ","28,131     ","1,365     ",4.6     
"Iosco County, MI",2015,"10,147     ","9,373     ",774     ,7.6     
"Iron County, MI",2015,"5,233     ","4,859     ",374     ,7.1     
"Isabella County, MI",2015,"35,472     ","33,747     ","1,725     ",4.9     
"Jackson County, MI",2015,"73,385     ","69,458     ","3,927     ",5.4     
"Kalamazoo County, MI",2015,"129,756     ","124,041     ","5,715     ",4.4     
"Kalkaska County, MI",2015,"7,666     ","7,070     ",596     ,7.8     
"Kent County, MI",2015,"344,072     ","330,959     ","13,113     ",3.8     
"Keweenaw County, MI",2015,944     ,856     ,88     ,9.3     
"Lake County, MI",2015,"3,698     ","3,377     ",321     ,8.7     
"Lapeer County, MI",2015,"39,587     ","36,768     ","2,819     ",7.1     
"Leelanau County, MI",2015,"10,634     ","10,068     ",566     ,5.3     
"Lenawee County, MI",2015,"47,701     ","45,280     ","2,421     ",5.1     
"Livingston County, MI",2015,"96,123     ","91,736     ","4,387     ",4.6     
"Luce County, MI",2015,"2,472     ","2,297     ",175     ,7.1     
"Mackinac County, MI",2015,"5,151     ","4,644     ",507     ,9.8     
"Macomb County, MI",2015,"420,070     ","396,168     ","23,902     ",5.7     
"Manistee County, MI",2015,"10,458     ","9,754     ",704     ,6.7     
"Marquette County, MI",2015,"33,546     ","31,507     ","2,039     ",6.1     
"Mason County, MI",2015,"14,485     ","13,589     ",896     ,6.2     
"Mecosta County, MI",2015,"19,235     ","18,036     ","1,199     ",6.2     
"Menominee County, MI",2015,"11,583     ","10,951     ",632     ,5.5     
"Midland County, MI",2015,"41,628     ","39,575     ","2,053     ",4.9     
"Missaukee County, MI",2015,"7,021     ","6,557     ",464     ,6.6     
"Monroe County, MI",2015,"76,585     ","73,051     ","3,534     ",4.6     
"Montcalm County, MI",2015,"27,820     ","26,205     ","1,615     ",5.8     
"Montmorency County, MI",2015,"3,083     ","2,772     ",311     ,10.1     
"Muskegon County, MI",2015,"77,683     ","73,101     ","4,582     ",5.9     
"Newaygo County, MI",2015,"23,190     ","21,906     ","1,284     ",5.5     
"Oakland County, MI",2015,"630,756     ","601,330     ","29,426     ",4.7     
"Oceana County, MI",2015,"12,552     ","11,536     ","1,016     ",8.1     
"Ogemaw County, MI",2015,"8,450     ","7,777     ",673     ,8.0     
"Ontonagon County, MI",2015,"2,306     ","2,087     ",219     ,9.5     
"Osceola County, MI",2015,"10,210     ","9,537     ",673     ,6.6     
"Oscoda County, MI",2015,"2,926     ","2,669     ",257     ,8.8     
"Otsego County, MI",2015,"11,464     ","10,751     ",713     ,6.2     
"Ottawa County, MI",2015,"153,110     ","147,476     ","5,634     ",3.7     
"Presque Isle County, MI",2015,"5,387     ","4,831     ",556     ,10.3     
"Roscommon County, MI",2015,"7,849     ","7,131     ",718     ,9.1     
"Saginaw County, MI",2015,"88,751     ","83,622     ","5,129     ",5.8     
"St. Clair County, MI",2015,"72,569     ","67,674     ","4,895     ",6.7     
"St. Joseph County, MI",2015,"29,179     ","27,848     ","1,331     ",4.6     
"Sanilac County, MI",2015,"19,601     ","18,310     ","1,291     ",6.6     
"Schoolcraft County, MI",2015,"3,477     ","3,096     ",381     ,11.0     
"Shiawassee County, MI",2015,"33,167     ","31,263     ","1,904     ",5.7     
"Tuscola County, MI",2015,"24,606     ","22,933     ","1,673     ",6.8     
"Van Buren County, MI",2015,"35,409     ","33,157     ","2,252     ",6.4     
"Washtenaw County, MI",2015,"189,301     ","182,177     ","7,124     ",3.8     
"Wayne County, MI",2015,"756,308     ","704,576     ","51,732     ",6.8     
"Wexford County, MI",2015,"14,648     ","13,647     ","1,001     ",6.8     
"Aitkin County, MN",2015,"6,893     ","6,432     ",461     ,6.7     
"Anoka County, MN",2015,"190,298     ","183,267     ","7,031     ",3.7     
"Becker County, MN",2015,"18,445     ","17,621     ",824     ,4.5     
"Beltrami County, MN",2015,"23,565     ","22,384     ","1,181     ",5.0     
"Benton County, MN",2015,"21,644     ","20,662     ",982     ,4.5     
"Big Stone County, MN",2015,"2,689     ","2,567     ",122     ,4.5     
"Blue Earth County, MN",2015,"39,466     ","38,277     ","1,189     ",3.0     
"Brown County, MN",2015,"14,655     ","14,043     ",612     ,4.2     
"Carlton County, MN",2015,"17,617     ","16,732     ",885     ,5.0     
"Carver County, MN",2015,"55,301     ","53,510     ","1,791     ",3.2     
"Cass County, MN",2015,"14,073     ","13,112     ",961     ,6.8     
"Chippewa County, MN",2015,"6,963     ","6,651     ",312     ,4.5     
"Chisago County, MN",2015,"28,805     ","27,577     ","1,228     ",4.3     
"Clay County, MN",2015,"35,623     ","34,494     ","1,129     ",3.2     
"Clearwater County, MN",2015,"4,644     ","4,214     ",430     ,9.3     
"Cook County, MN",2015,"3,162     ","3,020     ",142     ,4.5     
"Cottonwood County, MN",2015,"5,804     ","5,521     ",283     ,4.9     
"Crow Wing County, MN",2015,"31,582     ","29,920     ","1,662     ",5.3     
"Dakota County, MN",2015,"232,810     ","224,956     ","7,854     ",3.4     
"Dodge County, MN",2015,"11,480     ","11,043     ",437     ,3.8     
"Douglas County, MN",2015,"20,182     ","19,478     ",704     ,3.5     
"Faribault County, MN",2015,"7,521     ","7,185     ",336     ,4.5     
"Fillmore County, MN",2015,"11,432     ","10,956     ",476     ,4.2     
"Freeborn County, MN",2015,"16,383     ","15,751     ",632     ,3.9     
"Goodhue County, MN",2015,"26,942     ","25,974     ",968     ,3.6     
"Grant County, MN",2015,"3,355     ","3,194     ",161     ,4.8     
"Hennepin County, MN",2015,"678,387     ","655,614     ","22,773     ",3.4     
"Houston County, MN",2015,"10,509     ","10,100     ",409     ,3.9     
"Hubbard County, MN",2015,"9,583     ","8,984     ",599     ,6.3     
"Isanti County, MN",2015,"20,248     ","19,358     ",890     ,4.4     
"Itasca County, MN",2015,"22,367     ","20,884     ","1,483     ",6.6     
"Jackson County, MN",2015,"6,303     ","6,043     ",260     ,4.1     
"Kanabec County, MN",2015,"8,861     ","8,266     ",595     ,6.7     
"Kandiyohi County, MN",2015,"24,118     ","23,198     ",920     ,3.8     
"Kittson County, MN",2015,"2,479     ","2,362     ",117     ,4.7     
"Koochiching County, MN",2015,"6,276     ","5,755     ",521     ,8.3     
"Lac qui Parle County, MN",2015,"3,773     ","3,615     ",158     ,4.2     
"Lake County, MN",2015,"5,626     ","5,350     ",276     ,4.9     
"Lake of the Woods County, MN",2015,"2,429     ","2,318     ",111     ,4.6     
"Le Sueur County, MN",2015,"15,577     ","14,811     ",766     ,4.9     
"Lincoln County, MN",2015,"3,399     ","3,278     ",121     ,3.6     
"Lyon County, MN",2015,"15,319     ","14,816     ",503     ,3.3     
"McLeod County, MN",2015,"20,251     ","19,438     ",813     ,4.0     
"Mahnomen County, MN",2015,"2,413     ","2,270     ",143     ,5.9     
"Marshall County, MN",2015,"5,761     ","5,355     ",406     ,7.0     
"Martin County, MN",2015,"10,473     ","10,038     ",435     ,4.2     
"Meeker County, MN",2015,"13,373     ","12,800     ",573     ,4.3     
"Mille Lacs County, MN",2015,"12,650     ","11,901     ",749     ,5.9     
"Morrison County, MN",2015,"17,845     ","16,861     ",984     ,5.5     
"Mower County, MN",2015,"20,407     ","19,738     ",669     ,3.3     
"Murray County, MN",2015,"5,075     ","4,846     ",229     ,4.5     
"Nicollet County, MN",2015,"20,349     ","19,801     ",548     ,2.7     
"Nobles County, MN",2015,"11,552     ","11,174     ",378     ,3.3     
"Norman County, MN",2015,"3,450     ","3,286     ",164     ,4.8     
"Olmsted County, MN",2015,"84,080     ","81,573     ","2,507     ",3.0     
"Otter Tail County, MN",2015,"31,194     ","29,856     ","1,338     ",4.3     
"Pennington County, MN",2015,"9,102     ","8,626     ",476     ,5.2     
"Pine County, MN",2015,"14,825     ","13,983     ",842     ,5.7     
"Pipestone County, MN",2015,"4,988     ","4,818     ",170     ,3.4     
"Polk County, MN",2015,"17,208     ","16,466     ",742     ,4.3     
"Pope County, MN",2015,"6,403     ","6,176     ",227     ,3.5     
"Ramsey County, MN",2015,"280,242     ","270,141     ","10,101     ",3.6     
"Red Lake County, MN",2015,"2,336     ","2,196     ",140     ,6.0     
"Redwood County, MN",2015,"8,288     ","7,957     ",331     ,4.0     
"Renville County, MN",2015,"8,615     ","8,192     ",423     ,4.9     
"Rice County, MN",2015,"35,507     ","34,222     ","1,285     ",3.6     
"Rock County, MN",2015,"5,920     ","5,792     ",128     ,2.2     
"Roseau County, MN",2015,"8,623     ","8,273     ",350     ,4.1     
"St. Louis County, MN",2015,"102,211     ","97,018     ","5,193     ",5.1     
"Scott County, MN",2015,"79,335     ","76,799     ","2,536     ",3.2     
"Sherburne County, MN",2015,"49,591     ","47,561     ","2,030     ",4.1     
"Sibley County, MN",2015,"8,530     ","8,169     ",361     ,4.2     
"Stearns County, MN",2015,"88,340     ","85,079     ","3,261     ",3.7     
"Steele County, MN",2015,"21,251     ","20,526     ",725     ,3.4     
"Stevens County, MN",2015,"5,721     ","5,557     ",164     ,2.9     
"Swift County, MN",2015,"5,186     ","4,867     ",319     ,6.2     
"Todd County, MN",2015,"13,040     ","12,457     ",583     ,4.5     
"Traverse County, MN",2015,"1,840     ","1,762     ",78     ,4.2     
"Wabasha County, MN",2015,"12,021     ","11,557     ",464     ,3.9     
"Wadena County, MN",2015,"6,346     ","5,963     ",383     ,6.0     
"Waseca County, MN",2015,"9,776     ","9,363     ",413     ,4.2     
"Washington County, MN",2015,"137,465     ","133,023     ","4,442     ",3.2     
"Watonwan County, MN",2015,"6,268     ","5,968     ",300     ,4.8     
"Wilkin County, MN",2015,"3,698     ","3,573     ",125     ,3.4     
"Winona County, MN",2015,"29,540     ","28,539     ","1,001     ",3.4     
"Wright County, MN",2015,"72,151     ","69,443     ","2,708     ",3.8     
"Yellow Medicine County, MN",2015,"5,589     ","5,379     ",210     ,3.8     
"Adams County, MS",2015,"11,380     ","10,461     ",919     ,8.1     
"Alcorn County, MS",2015,"15,671     ","14,777     ",894     ,5.7     
"Amite County, MS",2015,"4,501     ","4,156     ",345     ,7.7     
"Attala County, MS",2015,"6,964     ","6,427     ",537     ,7.7     
"Benton County, MS",2015,"2,976     ","2,735     ",241     ,8.1     
"Bolivar County, MS",2015,"13,351     ","12,288     ","1,063     ",8.0     
"Calhoun County, MS",2015,"6,120     ","5,737     ",383     ,6.3     
"Carroll County, MS",2015,"3,451     ","3,164     ",287     ,8.3     
"Chickasaw County, MS",2015,"7,130     ","6,575     ",555     ,7.8     
"Choctaw County, MS",2015,"3,700     ","3,465     ",235     ,6.4     
"Claiborne County, MS",2015,"3,112     ","2,716     ",396     ,12.7     
"Clarke County, MS",2015,"6,060     ","5,577     ",483     ,8.0     
"Clay County, MS",2015,"7,997     ","7,221     ",776     ,9.7     
"Coahoma County, MS",2015,"9,427     ","8,466     ",961     ,10.2     
"Copiah County, MS",2015,"11,227     ","10,405     ",822     ,7.3     
"Covington County, MS",2015,"7,941     ","7,471     ",470     ,5.9     
"DeSoto County, MS",2015,"84,286     ","80,182     ","4,104     ",4.9     
"Forrest County, MS",2015,"32,740     ","30,654     ","2,086     ",6.4     
"Franklin County, MS",2015,"2,930     ","2,702     ",228     ,7.8     
"George County, MS",2015,"8,831     ","8,160     ",671     ,7.6     
"Greene County, MS",2015,"4,318     ","3,988     ",330     ,7.6     
"Grenada County, MS",2015,"9,449     ","8,881     ",568     ,6.0     
"Hancock County, MS",2015,"18,619     ","17,396     ","1,223     ",6.6     
"Harrison County, MS",2015,"85,384     ","80,244     ","5,140     ",6.0     
"Hinds County, MS",2015,"108,864     ","102,227     ","6,637     ",6.1     
"Holmes County, MS",2015,"6,103     ","5,360     ",743     ,12.2     
"Humphreys County, MS",2015,"2,462     ","2,147     ",315     ,12.8     
"Issaquena County, MS",2015,418     ,346     ,72     ,17.2     
"Itawamba County, MS",2015,"10,177     ","9,587     ",590     ,5.8     
"Jackson County, MS",2015,"58,800     ","54,606     ","4,194     ",7.1     
"Jasper County, MS",2015,"6,345     ","5,843     ",502     ,7.9     
"Jefferson County, MS",2015,"2,273     ","1,930     ",343     ,15.1     
"Jefferson Davis County, MS",2015,"4,117     ","3,753     ",364     ,8.8     
"Jones County, MS",2015,"26,470     ","24,860     ","1,610     ",6.1     
"Kemper County, MS",2015,"3,568     ","3,194     ",374     ,10.5     
"Lafayette County, MS",2015,"24,368     ","23,018     ","1,350     ",5.5     
"Lamar County, MS",2015,"28,807     ","27,400     ","1,407     ",4.9     
"Lauderdale County, MS",2015,"31,562     ","29,466     ","2,096     ",6.6     
"Lawrence County, MS",2015,"4,732     ","4,386     ",346     ,7.3     
"Leake County, MS",2015,"7,866     ","7,376     ",490     ,6.2     
"Lee County, MS",2015,"39,726     ","37,495     ","2,231     ",5.6     
"Leflore County, MS",2015,"10,466     ","9,325     ","1,141     ",10.9     
"Lincoln County, MS",2015,"14,182     ","13,310     ",872     ,6.1     
"Lowndes County, MS",2015,"25,047     ","23,264     ","1,783     ",7.1     
"Madison County, MS",2015,"51,473     ","49,085     ","2,388     ",4.6     
"Marion County, MS",2015,"9,979     ","9,241     ",738     ,7.4     
"Marshall County, MS",2015,"14,402     ","13,349     ","1,053     ",7.3     
"Monroe County, MS",2015,"15,439     ","14,285     ","1,154     ",7.5     
