County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Pembina County, ND",2016,"3,652     ","3,469     ",183     ,5.0     
"Pierce County, ND",2016,"1,894     ","1,819     ",75     ,4.0     
"Ramsey County, ND",2016,"6,133     ","5,958     ",175     ,2.9     
"Ransom County, ND",2016,"2,833     ","2,769     ",64     ,2.3     
"Renville County, ND",2016,"1,306     ","1,255     ",51     ,3.9     
"Richland County, ND",2016,"8,884     ","8,640     ",244     ,2.7     
"Rolette County, ND",2016,"4,977     ","4,437     ",540     ,10.8     
"Sargent County, ND",2016,"2,327     ","2,282     ",45     ,1.9     
"Sheridan County, ND",2016,734     ,693     ,41     ,5.6     
"Sioux County, ND",2016,"1,336     ","1,277     ",59     ,4.4     
"Slope County, ND",2016,435     ,424     ,11     ,2.5     
"Stark County, ND",2016,"18,048     ","17,341     ",707     ,3.9     
"Steele County, ND",2016,"1,072     ","1,049     ",23     ,2.1     
"Stutsman County, ND",2016,"11,055     ","10,782     ",273     ,2.5     
"Towner County, ND",2016,"1,328     ","1,299     ",29     ,2.2     
"Traill County, ND",2016,"4,589     ","4,461     ",128     ,2.8     
"Walsh County, ND",2016,"5,649     ","5,435     ",214     ,3.8     
"Ward County, ND",2016,"33,466     ","32,086     ","1,380     ",4.1     
"Wells County, ND",2016,"2,185     ","2,101     ",84     ,3.8     
"Williams County, ND",2016,"22,585     ","21,599     ",986     ,4.4     
"Adams County, OH",2016,"10,987     ","10,156     ",831     ,7.6     
"Allen County, OH",2016,"48,450     ","46,006     ","2,444     ",5.0     
"Ashland County, OH",2016,"26,365     ","25,018     ","1,347     ",5.1     
"Ashtabula County, OH",2016,"44,399     ","41,673     ","2,726     ",6.1     
"Athens County, OH",2016,"28,129     ","26,318     ","1,811     ",6.4     
"Auglaize County, OH",2016,"24,716     ","23,789     ",927     ,3.8     
"Belmont County, OH",2016,"31,137     ","28,798     ","2,339     ",7.5     
"Brown County, OH",2016,"19,569     ","18,429     ","1,140     ",5.8     
"Butler County, OH",2016,"190,182     ","181,562     ","8,620     ",4.5     
"Carroll County, OH",2016,"13,491     ","12,562     ",929     ,6.9     
"Champaign County, OH",2016,"19,958     ","19,055     ",903     ,4.5     
"Clark County, OH",2016,"63,827     ","60,463     ","3,364     ",5.3     
"Clermont County, OH",2016,"104,313     ","99,654     ","4,659     ",4.5     
"Clinton County, OH",2016,"17,238     ","16,228     ","1,010     ",5.9     
"Columbiana County, OH",2016,"48,577     ","45,310     ","3,267     ",6.7     
"Coshocton County, OH",2016,"15,054     ","13,980     ","1,074     ",7.1     
"Crawford County, OH",2016,"19,246     ","18,079     ","1,167     ",6.1     
"Cuyahoga County, OH",2016,"612,160     ","578,168     ","33,992     ",5.6     
"Darke County, OH",2016,"26,477     ","25,380     ","1,097     ",4.1     
"Defiance County, OH",2016,"18,453     ","17,536     ",917     ,5.0     
"Delaware County, OH",2016,"105,264     ","101,438     ","3,826     ",3.6     
"Erie County, OH",2016,"37,574     ","35,494     ","2,080     ",5.5     
"Fairfield County, OH",2016,"76,253     ","72,940     ","3,313     ",4.3     
"Fayette County, OH",2016,"14,545     ","13,896     ",649     ,4.5     
"Franklin County, OH",2016,"669,446     ","641,672     ","27,774     ",4.1     
"Fulton County, OH",2016,"22,766     ","21,700     ","1,066     ",4.7     
"Gallia County, OH",2016,"12,176     ","11,340     ",836     ,6.9     
"Geauga County, OH",2016,"49,049     ","46,852     ","2,197     ",4.5     
"Greene County, OH",2016,"81,414     ","77,853     ","3,561     ",4.4     
"Guernsey County, OH",2016,"18,968     ","17,613     ","1,355     ",7.1     
"Hamilton County, OH",2016,"406,542     ","388,426     ","18,116     ",4.5     
"Hancock County, OH",2016,"41,625     ","40,080     ","1,545     ",3.7     
"Hardin County, OH",2016,"14,434     ","13,709     ",725     ,5.0     
"Harrison County, OH",2016,"6,998     ","6,460     ",538     ,7.7     
"Henry County, OH",2016,"13,660     ","12,924     ",736     ,5.4     
"Highland County, OH",2016,"16,998     ","15,913     ","1,085     ",6.4     
"Hocking County, OH",2016,"13,063     ","12,329     ",734     ,5.6     
"Holmes County, OH",2016,"21,073     ","20,309     ",764     ,3.6     
"Huron County, OH",2016,"28,231     ","26,380     ","1,851     ",6.6     
"Jackson County, OH",2016,"12,853     ","11,837     ","1,016     ",7.9     
"Jefferson County, OH",2016,"29,024     ","26,583     ","2,441     ",8.4     
"Knox County, OH",2016,"31,354     ","29,894     ","1,460     ",4.7     
"Lake County, OH",2016,"124,566     ","118,449     ","6,117     ",4.9     
"Lawrence County, OH",2016,"24,851     ","23,223     ","1,628     ",6.6     
"Licking County, OH",2016,"88,594     ","84,685     ","3,909     ",4.4     
"Logan County, OH",2016,"23,413     ","22,426     ",987     ,4.2     
"Lorain County, OH",2016,"152,264     ","143,118     ","9,146     ",6.0     
"Lucas County, OH",2016,"211,249     ","200,233     ","11,016     ",5.2     
"Madison County, OH",2016,"20,417     ","19,608     ",809     ,4.0     
"Mahoning County, OH",2016,"106,380     ","99,542     ","6,838     ",6.4     
"Marion County, OH",2016,"27,849     ","26,425     ","1,424     ",5.1     
"Medina County, OH",2016,"95,889     ","91,657     ","4,232     ",4.4     
"Meigs County, OH",2016,"8,990     ","8,218     ",772     ,8.6     
"Mercer County, OH",2016,"23,516     ","22,743     ",773     ,3.3     
"Miami County, OH",2016,"53,220     ","50,887     ","2,333     ",4.4     
"Monroe County, OH",2016,"5,344     ","4,745     ",599     ,11.2     
"Montgomery County, OH",2016,"251,039     ","238,575     ","12,464     ",5.0     
"Morgan County, OH",2016,"6,780     ","6,214     ",566     ,8.3     
"Morrow County, OH",2016,"16,834     ","15,978     ",856     ,5.1     
"Muskingum County, OH",2016,"39,897     ","37,474     ","2,423     ",6.1     
"Noble County, OH",2016,"4,913     ","4,481     ",432     ,8.8     
"Ottawa County, OH",2016,"21,118     ","19,744     ","1,374     ",6.5     
"Paulding County, OH",2016,"8,910     ","8,498     ",412     ,4.6     
"Perry County, OH",2016,"15,954     ","14,929     ","1,025     ",6.4     
"Pickaway County, OH",2016,"26,309     ","25,028     ","1,281     ",4.9     
"Pike County, OH",2016,"10,851     ","10,031     ",820     ,7.6     
"Portage County, OH",2016,"87,472     ","83,048     ","4,424     ",5.1     
"Preble County, OH",2016,"21,103     ","20,090     ","1,013     ",4.8     
"Putnam County, OH",2016,"18,975     ","18,275     ",700     ,3.7     
"Richland County, OH",2016,"53,626     ","50,633     ","2,993     ",5.6     
"Ross County, OH",2016,"33,973     ","32,087     ","1,886     ",5.6     
"Sandusky County, OH",2016,"31,149     ","29,669     ","1,480     ",4.8     
"Scioto County, OH",2016,"29,999     ","27,662     ","2,337     ",7.8     
"Seneca County, OH",2016,"27,259     ","25,914     ","1,345     ",4.9     
"Shelby County, OH",2016,"24,167     ","23,158     ","1,009     ",4.2     
"Stark County, OH",2016,"187,210     ","176,932     ","10,278     ",5.5     
"Summit County, OH",2016,"273,479     ","259,430     ","14,049     ",5.1     
"Trumbull County, OH",2016,"90,798     ","84,612     ","6,186     ",6.8     
"Tuscarawas County, OH",2016,"45,200     ","42,585     ","2,615     ",5.8     
"Union County, OH",2016,"27,903     ","26,830     ","1,073     ",3.8     
"Van Wert County, OH",2016,"14,361     ","13,777     ",584     ,4.1     
"Vinton County, OH",2016,"5,476     ","5,088     ",388     ,7.1     
"Warren County, OH",2016,"115,051     ","110,242     ","4,809     ",4.2     
"Washington County, OH",2016,"27,890     ","25,931     ","1,959     ",7.0     
"Wayne County, OH",2016,"61,460     ","58,995     ","2,465     ",4.0     
"Williams County, OH",2016,"19,100     ","18,232     ",868     ,4.5     
"Wood County, OH",2016,"70,927     ","67,946     ","2,981     ",4.2     
"Wyandot County, OH",2016,"12,724     ","12,249     ",475     ,3.7     
"Adair County, OK",2016,"8,141     ","7,683     ",458     ,5.6     
"Alfalfa County, OK",2016,"2,965     ","2,870     ",95     ,3.2     
"Atoka County, OK",2016,"5,052     ","4,731     ",321     ,6.4     
"Beaver County, OK",2016,"2,885     ","2,798     ",87     ,3.0     
"Beckham County, OK",2016,"11,011     ","10,246     ",765     ,6.9     
"Blaine County, OK",2016,"4,388     ","4,232     ",156     ,3.6     
"Bryan County, OK",2016,"19,490     ","18,680     ",810     ,4.2     
"Caddo County, OK",2016,"11,908     ","11,298     ",610     ,5.1     
"Canadian County, OK",2016,"69,350     ","66,683     ","2,667     ",3.8     
"Carter County, OK",2016,"22,690     ","21,557     ","1,133     ",5.0     
"Cherokee County, OK",2016,"19,259     ","18,237     ","1,022     ",5.3     
"Choctaw County, OK",2016,"5,742     ","5,319     ",423     ,7.4     
"Cimarron County, OK",2016,"1,416     ","1,382     ",34     ,2.4     
"Cleveland County, OK",2016,"139,036     ","133,913     ","5,123     ",3.7     
"Coal County, OK",2016,"2,317     ","2,153     ",164     ,7.1     
"Comanche County, OK",2016,"49,391     ","47,196     ","2,195     ",4.4     
"Cotton County, OK",2016,"2,887     ","2,753     ",134     ,4.6     
"Craig County, OK",2016,"6,245     ","5,954     ",291     ,4.7     
"Creek County, OK",2016,"31,452     ","29,687     ","1,765     ",5.6     
"Custer County, OK",2016,"15,181     ","14,514     ",667     ,4.4     
"Delaware County, OK",2016,"17,947     ","17,100     ",847     ,4.7     
"Dewey County, OK",2016,"2,673     ","2,568     ",105     ,3.9     
"Ellis County, OK",2016,"2,254     ","2,171     ",83     ,3.7     
"Garfield County, OK",2016,"28,969     ","27,748     ","1,221     ",4.2     
"Garvin County, OK",2016,"12,697     ","12,042     ",655     ,5.2     
"Grady County, OK",2016,"26,059     ","24,810     ","1,249     ",4.8     
"Grant County, OK",2016,"3,003     ","2,910     ",93     ,3.1     
"Greer County, OK",2016,"2,186     ","2,030     ",156     ,7.1     
"Harmon County, OK",2016,"1,292     ","1,244     ",48     ,3.7     
"Harper County, OK",2016,"1,908     ","1,838     ",70     ,3.7     
"Haskell County, OK",2016,"4,493     ","4,134     ",359     ,8.0     
"Hughes County, OK",2016,"5,503     ","5,117     ",386     ,7.0     
"Jackson County, OK",2016,"10,991     ","10,526     ",465     ,4.2     
"Jefferson County, OK",2016,"2,705     ","2,518     ",187     ,6.9     
"Johnston County, OK",2016,"4,368     ","4,120     ",248     ,5.7     
"Kay County, OK",2016,"18,913     ","17,761     ","1,152     ",6.1     
"Kingfisher County, OK",2016,"8,444     ","8,174     ",270     ,3.2     
"Kiowa County, OK",2016,"4,104     ","3,893     ",211     ,5.1     
"Latimer County, OK",2016,"3,716     ","3,406     ",310     ,8.3     
"Le Flore County, OK",2016,"19,720     ","18,405     ","1,315     ",6.7     
"Lincoln County, OK",2016,"15,857     ","15,044     ",813     ,5.1     
"Logan County, OK",2016,"21,559     ","20,717     ",842     ,3.9     
"Love County, OK",2016,"6,568     ","6,368     ",200     ,3.0     
"McClain County, OK",2016,"18,944     ","18,192     ",752     ,4.0     
"McCurtain County, OK",2016,"14,780     ","13,760     ","1,020     ",6.9     
"McIntosh County, OK",2016,"7,042     ","6,435     ",607     ,8.6     
"Major County, OK",2016,"3,991     ","3,832     ",159     ,4.0     
"Marshall County, OK",2016,"6,607     ","6,285     ",322     ,4.9     
"Mayes County, OK",2016,"19,418     ","18,464     ",954     ,4.9     
"Murray County, OK",2016,"6,338     ","6,062     ",276     ,4.4     
"Muskogee County, OK",2016,"29,588     ","28,033     ","1,555     ",5.3     
"Noble County, OK",2016,"5,756     ","5,560     ",196     ,3.4     
"Nowata County, OK",2016,"4,679     ","4,404     ",275     ,5.9     
"Okfuskee County, OK",2016,"4,545     ","4,278     ",267     ,5.9     
"Oklahoma County, OK",2016,"374,767     ","359,263     ","15,504     ",4.1     
"Okmulgee County, OK",2016,"16,123     ","15,005     ","1,118     ",6.9     
"Osage County, OK",2016,"21,040     ","19,871     ","1,169     ",5.6     
"Ottawa County, OK",2016,"14,450     ","13,749     ",701     ,4.9     
"Pawnee County, OK",2016,"7,478     ","6,999     ",479     ,6.4     
"Payne County, OK",2016,"38,882     ","37,488     ","1,394     ",3.6     
"Pittsburg County, OK",2016,"17,604     ","16,561     ","1,043     ",5.9     
"Pontotoc County, OK",2016,"18,442     ","17,717     ",725     ,3.9     
"Pottawatomie County, OK",2016,"33,026     ","31,553     ","1,473     ",4.5     
"Pushmataha County, OK",2016,"4,866     ","4,523     ",343     ,7.0     
"Roger Mills County, OK",2016,"1,809     ","1,719     ",90     ,5.0     
"Rogers County, OK",2016,"44,828     ","42,659     ","2,169     ",4.8     
"Seminole County, OK",2016,"9,424     ","8,795     ",629     ,6.7     
"Sequoyah County, OK",2016,"16,815     ","15,799     ","1,016     ",6.0     
"Stephens County, OK",2016,"18,974     ","17,232     ","1,742     ",9.2     
"Texas County, OK",2016,"9,396     ","9,089     ",307     ,3.3     
"Tillman County, OK",2016,"3,308     ","3,167     ",141     ,4.3     
"Tulsa County, OK",2016,"317,900     ","303,589     ","14,311     ",4.5     
"Wagoner County, OK",2016,"36,576     ","34,892     ","1,684     ",4.6     
"Washington County, OK",2016,"23,906     ","22,779     ","1,127     ",4.7     
"Washita County, OK",2016,"5,311     ","4,956     ",355     ,6.7     
"Woods County, OK",2016,"5,216     ","5,055     ",161     ,3.1     
"Woodward County, OK",2016,"9,502     ","8,933     ",569     ,6.0     
"Baker County, OR",2016,"6,933     ","6,504     ",429     ,6.2     
"Benton County, OR",2016,"46,695     ","44,891     ","1,804     ",3.9     
"Clackamas County, OR",2016,"212,188     ","203,105     ","9,083     ",4.3     
"Clatsop County, OR",2016,"18,975     ","18,097     ",878     ,4.6     
"Columbia County, OR",2016,"23,557     ","22,143     ","1,414     ",6.0     
"Coos County, OR",2016,"26,370     ","24,713     ","1,657     ",6.3     
"Crook County, OR",2016,"9,316     ","8,682     ",634     ,6.8     
"Curry County, OR",2016,"9,019     ","8,421     ",598     ,6.6     
"Deschutes County, OR",2016,"89,650     ","85,369     ","4,281     ",4.8     
"Douglas County, OR",2016,"45,583     ","42,770     ","2,813     ",6.2     
"Gilliam County, OR",2016,836     ,787     ,49     ,5.9     
"Grant County, OR",2016,"3,098     ","2,866     ",232     ,7.5     
"Harney County, OR",2016,"3,413     ","3,204     ",209     ,6.1     
"Hood River County, OR",2016,"13,877     ","13,312     ",565     ,4.1     
"Jackson County, OR",2016,"101,140     ","95,428     ","5,712     ",5.6     
"Jefferson County, OR",2016,"9,833     ","9,195     ",638     ,6.5     
"Josephine County, OR",2016,"34,195     ","32,019     ","2,176     ",6.4     
"Klamath County, OR",2016,"29,144     ","27,206     ","1,938     ",6.6     
"Lake County, OR",2016,"3,443     ","3,228     ",215     ,6.2     
"Lane County, OR",2016,"178,047     ","169,145     ","8,902     ",5.0     
"Lincoln County, OR",2016,"20,843     ","19,695     ","1,148     ",5.5     
"Linn County, OR",2016,"56,682     ","53,505     ","3,177     ",5.6     
"Malheur County, OR",2016,"12,445     ","11,771     ",674     ,5.4     
"Marion County, OR",2016,"157,013     ","149,200     ","7,813     ",5.0     
"Morrow County, OR",2016,"5,753     ","5,478     ",275     ,4.8     
"Multnomah County, OR",2016,"442,861     ","424,464     ","18,397     ",4.2     
"Polk County, OR",2016,"38,236     ","36,337     ","1,899     ",5.0     
"Sherman County, OR",2016,892     ,852     ,40     ,4.5     
"Tillamook County, OR",2016,"11,612     ","11,051     ",561     ,4.8     
"Umatilla County, OR",2016,"35,921     ","34,040     ","1,881     ",5.2     
"Union County, OR",2016,"11,944     ","11,252     ",692     ,5.8     
"Wallowa County, OR",2016,"3,305     ","3,087     ",218     ,6.6     
"Wasco County, OR",2016,"13,655     ","13,011     ",644     ,4.7     
"Washington County, OR",2016,"312,711     ","300,084     ","12,627     ",4.0     
"Wheeler County, OR",2016,684     ,656     ,28     ,4.1     
"Yamhill County, OR",2016,"53,067     ","50,668     ","2,399     ",4.5     
"Adams County, PA",2016,"55,472     ","53,294     ","2,178     ",3.9     
