County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Suwannee County, FL",2013,"18,028     ","16,726     ","1,302     ",7.2     
"Taylor County, FL",2013,"9,464     ","8,690     ",774     ,8.2     
"Union County, FL",2013,"4,968     ","4,641     ",327     ,6.6     
"Volusia County, FL",2013,"235,149     ","215,040     ","20,109     ",8.6     
"Wakulla County, FL",2013,"14,036     ","13,160     ",876     ,6.2     
"Walton County, FL",2013,"26,890     ","25,178     ","1,712     ",6.4     
"Washington County, FL",2013,"9,830     ","9,040     ",790     ,8.0     
"Appling County, GA",2013,"8,661     ","7,736     ",925     ,10.7     
"Atkinson County, GA",2013,"3,480     ","3,157     ",323     ,9.3     
"Bacon County, GA",2013,"4,622     ","4,234     ",388     ,8.4     
"Baker County, GA",2013,"1,128     ","1,010     ",118     ,10.5     
"Baldwin County, GA",2013,"18,502     ","16,637     ","1,865     ",10.1     
"Banks County, GA",2013,"7,985     ","7,360     ",625     ,7.8     
"Barrow County, GA",2013,"34,638     ","32,095     ","2,543     ",7.3     
"Bartow County, GA",2013,"46,991     ","42,946     ","4,045     ",8.6     
"Ben Hill County, GA",2013,"5,767     ","5,052     ",715     ,12.4     
"Berrien County, GA",2013,"7,400     ","6,698     ",702     ,9.5     
"Bibb County, GA",2013,"69,796     ","63,362     ","6,434     ",9.2     
"Bleckley County, GA",2013,"4,780     ","4,115     ",665     ,13.9     
"Brantley County, GA",2013,"7,027     ","6,283     ",744     ,10.6     
"Brooks County, GA",2013,"6,673     ","6,121     ",552     ,8.3     
"Bryan County, GA",2013,"15,398     ","14,260     ","1,138     ",7.4     
"Bulloch County, GA",2013,"34,129     ","31,186     ","2,943     ",8.6     
"Burke County, GA",2013,"9,470     ","8,342     ","1,128     ",11.9     
"Butts County, GA",2013,"10,183     ","9,243     ",940     ,9.2     
"Calhoun County, GA",2013,"2,103     ","1,933     ",170     ,8.1     
"Camden County, GA",2013,"21,550     ","19,890     ","1,660     ",7.7     
"Candler County, GA",2013,"5,095     ","4,682     ",413     ,8.1     
"Carroll County, GA",2013,"51,788     ","46,833     ","4,955     ",9.6     
"Catoosa County, GA",2013,"31,608     ","29,495     ","2,113     ",6.7     
"Charlton County, GA",2013,"4,912     ","4,500     ",412     ,8.4     
"Chatham County, GA",2013,"131,196     ","120,414     ","10,782     ",8.2     
"Chattahoochee County, GA",2013,"2,457     ","2,189     ",268     ,10.9     
"Chattooga County, GA",2013,"10,522     ","9,583     ",939     ,8.9     
"Cherokee County, GA",2013,"115,546     ","108,491     ","7,055     ",6.1     
"Clarke County, GA",2013,"57,805     ","53,315     ","4,490     ",7.8     
"Clay County, GA",2013,954     ,846     ,108     ,11.3     
"Clayton County, GA",2013,"124,846     ","111,468     ","13,378     ",10.7     
"Clinch County, GA",2013,"2,826     ","2,569     ",257     ,9.1     
"Cobb County, GA",2013,"388,328     ","362,523     ","25,805     ",6.6     
"Coffee County, GA",2013,"17,486     ","15,761     ","1,725     ",9.9     
"Colquitt County, GA",2013,"20,299     ","18,532     ","1,767     ",8.7     
"Columbia County, GA",2013,"65,488     ","61,274     ","4,214     ",6.4     
"Cook County, GA",2013,"7,428     ","6,798     ",630     ,8.5     
"Coweta County, GA",2013,"65,734     ","61,173     ","4,561     ",6.9     
"Crawford County, GA",2013,"5,681     ","5,181     ",500     ,8.8     
"Crisp County, GA",2013,"9,660     ","8,588     ","1,072     ",11.1     
"Dade County, GA",2013,"8,117     ","7,543     ",574     ,7.1     
"Dawson County, GA",2013,"10,769     ","9,979     ",790     ,7.3     
"Decatur County, GA",2013,"11,560     ","10,469     ","1,091     ",9.4     
"DeKalb County, GA",2013,"368,157     ","337,355     ","30,802     ",8.4     
"Dodge County, GA",2013,"7,772     ","6,892     ",880     ,11.3     
"Dooly County, GA",2013,"4,508     ","3,993     ",515     ,11.4     
"Dougherty County, GA",2013,"39,661     ","35,585     ","4,076     ",10.3     
"Douglas County, GA",2013,"67,225     ","61,482     ","5,743     ",8.5     
"Early County, GA",2013,"4,369     ","3,972     ",397     ,9.1     
"Echols County, GA",2013,"1,778     ","1,666     ",112     ,6.3     
"Effingham County, GA",2013,"26,146     ","24,286     ","1,860     ",7.1     
"Elbert County, GA",2013,"8,357     ","7,458     ",899     ,10.8     
"Emanuel County, GA",2013,"8,832     ","7,732     ","1,100     ",12.5     
"Evans County, GA",2013,"4,721     ","4,364     ",357     ,7.6     
"Fannin County, GA",2013,"9,750     ","8,878     ",872     ,8.9     
"Fayette County, GA",2013,"53,343     ","49,791     ","3,552     ",6.7     
"Floyd County, GA",2013,"43,712     ","39,586     ","4,126     ",9.4     
"Forsyth County, GA",2013,"96,381     ","90,753     ","5,628     ",5.8     
"Franklin County, GA",2013,"9,318     ","8,414     ",904     ,9.7     
"Fulton County, GA",2013,"507,565     ","466,867     ","40,698     ",8.0     
"Gilmer County, GA",2013,"11,891     ","10,829     ","1,062     ",8.9     
"Glascock County, GA",2013,"1,288     ","1,167     ",121     ,9.4     
"Glynn County, GA",2013,"38,010     ","34,797     ","3,213     ",8.5     
"Gordon County, GA",2013,"26,160     ","23,859     ","2,301     ",8.8     
"Grady County, GA",2013,"10,470     ","9,666     ",804     ,7.7     
"Greene County, GA",2013,"6,343     ","5,718     ",625     ,9.9     
"Gwinnett County, GA",2013,"437,728     ","407,841     ","29,887     ",6.8     
"Habersham County, GA",2013,"19,292     ","17,756     ","1,536     ",8.0     
"Hall County, GA",2013,"89,392     ","83,308     ","6,084     ",6.8     
"Hancock County, GA",2013,"2,637     ","2,252     ",385     ,14.6     
"Haralson County, GA",2013,"11,952     ","10,851     ","1,101     ",9.2     
"Harris County, GA",2013,"15,792     ","14,766     ","1,026     ",6.5     
"Hart County, GA",2013,"10,485     ","9,527     ",958     ,9.1     
"Heard County, GA",2013,"5,004     ","4,536     ",468     ,9.4     
"Henry County, GA",2013,"103,297     ","94,630     ","8,667     ",8.4     
"Houston County, GA",2013,"67,381     ","62,345     ","5,036     ",7.5     
"Irwin County, GA",2013,"3,366     ","3,011     ",355     ,10.5     
"Jackson County, GA",2013,"29,565     ","27,538     ","2,027     ",6.9     
"Jasper County, GA",2013,"6,506     ","5,971     ",535     ,8.2     
"Jeff Davis County, GA",2013,"6,374     ","5,745     ",629     ,9.9     
"Jefferson County, GA",2013,"6,830     ","5,881     ",949     ,13.9     
"Jenkins County, GA",2013,"3,318     ","2,911     ",407     ,12.3     
"Johnson County, GA",2013,"3,994     ","3,604     ",390     ,9.8     
"Jones County, GA",2013,"13,592     ","12,610     ",982     ,7.2     
"Lamar County, GA",2013,"7,810     ","6,934     ",876     ,11.2     
"Lanier County, GA",2013,"3,837     ","3,511     ",326     ,8.5     
"Laurens County, GA",2013,"19,395     ","17,319     ","2,076     ",10.7     
"Lee County, GA",2013,"14,279     ","13,304     ",975     ,6.8     
"Liberty County, GA",2013,"26,166     ","23,961     ","2,205     ",8.4     
"Lincoln County, GA",2013,"3,446     ","3,103     ",343     ,10.0     
"Long County, GA",2013,"6,688     ","6,148     ",540     ,8.1     
"Lowndes County, GA",2013,"51,035     ","46,965     ","4,070     ",8.0     
"Lumpkin County, GA",2013,"15,122     ","14,015     ","1,107     ",7.3     
"McDuffie County, GA",2013,"9,065     ","8,047     ","1,018     ",11.2     
"McIntosh County, GA",2013,"5,923     ","5,395     ",528     ,8.9     
"Macon County, GA",2013,"4,955     ","4,327     ",628     ,12.7     
"Madison County, GA",2013,"12,893     ","11,922     ",971     ,7.5     
"Marion County, GA",2013,"3,449     ","3,146     ",303     ,8.8     
"Meriwether County, GA",2013,"8,802     ","7,861     ",941     ,10.7     
"Miller County, GA",2013,"2,651     ","2,460     ",191     ,7.2     
"Mitchell County, GA",2013,"9,005     ","8,236     ",769     ,8.5     
"Monroe County, GA",2013,"12,751     ","11,733     ","1,018     ",8.0     
"Montgomery County, GA",2013,"4,043     ","3,584     ",459     ,11.4     
"Morgan County, GA",2013,"8,336     ","7,669     ",667     ,8.0     
"Murray County, GA",2013,"15,864     ","14,092     ","1,772     ",11.2     
"Muscogee County, GA",2013,"83,025     ","75,322     ","7,703     ",9.3     
"Newton County, GA",2013,"48,002     ","43,372     ","4,630     ",9.6     
"Oconee County, GA",2013,"17,076     ","16,125     ",951     ,5.6     
"Oglethorpe County, GA",2013,"6,731     ","6,225     ",506     ,7.5     
"Paulding County, GA",2013,"74,440     ","69,117     ","5,323     ",7.2     
"Peach County, GA",2013,"11,873     ","10,615     ","1,258     ",10.6     
"Pickens County, GA",2013,"13,793     ","12,701     ","1,092     ",7.9     
"Pierce County, GA",2013,"8,149     ","7,458     ",691     ,8.5     
"Pike County, GA",2013,"8,292     ","7,594     ",698     ,8.4     
"Polk County, GA",2013,"18,483     ","16,848     ","1,635     ",8.8     
"Pulaski County, GA",2013,"4,193     ","3,823     ",370     ,8.8     
"Putnam County, GA",2013,"8,132     ","7,298     ",834     ,10.3     
"Quitman County, GA",2013,901     ,828     ,73     ,8.1     
"Rabun County, GA",2013,"6,813     ","6,142     ",671     ,9.8     
"Randolph County, GA",2013,"2,787     ","2,501     ",286     ,10.3     
"Richmond County, GA",2013,"86,594     ","78,136     ","8,458     ",9.8     
"Rockdale County, GA",2013,"42,123     ","38,294     ","3,829     ",9.1     
"Schley County, GA",2013,"2,129     ","1,933     ",196     ,9.2     
"Screven County, GA",2013,"5,555     ","4,860     ",695     ,12.5     
"Seminole County, GA",2013,"3,135     ","2,816     ",319     ,10.2     
"Spalding County, GA",2013,"27,737     ","24,570     ","3,167     ",11.4     
"Stephens County, GA",2013,"11,497     ","10,450     ","1,047     ",9.1     
"Stewart County, GA",2013,"2,283     ","2,086     ",197     ,8.6     
"Sumter County, GA",2013,"13,397     ","11,897     ","1,500     ",11.2     
"Talbot County, GA",2013,"2,857     ","2,594     ",263     ,9.2     
"Taliaferro County, GA",2013,589     ,519     ,70     ,11.9     
"Tattnall County, GA",2013,"9,550     ","8,795     ",755     ,7.9     
"Taylor County, GA",2013,"3,169     ","2,801     ",368     ,11.6     
"Telfair County, GA",2013,"5,288     ","4,688     ",600     ,11.3     
"Terrell County, GA",2013,"3,659     ","3,304     ",355     ,9.7     
"Thomas County, GA",2013,"17,780     ","16,187     ","1,593     ",9.0     
"Tift County, GA",2013,"18,669     ","17,094     ","1,575     ",8.4     
"Toombs County, GA",2013,"12,771     ","11,375     ","1,396     ",10.9     
"Towns County, GA",2013,"4,155     ","3,717     ",438     ,10.5     
"Treutlen County, GA",2013,"2,823     ","2,478     ",345     ,12.2     
"Troup County, GA",2013,"36,113     ","33,025     ","3,088     ",8.6     
"Turner County, GA",2013,"3,331     ","3,001     ",330     ,9.9     
"Twiggs County, GA",2013,"3,117     ","2,691     ",426     ,13.7     
"Union County, GA",2013,"9,317     ","8,587     ",730     ,7.8     
"Upson County, GA",2013,"11,907     ","10,745     ","1,162     ",9.8     
"Walker County, GA",2013,"30,120     ","27,705     ","2,415     ",8.0     
"Walton County, GA",2013,"40,999     ","37,833     ","3,166     ",7.7     
"Ware County, GA",2013,"15,078     ","13,675     ","1,403     ",9.3     
"Warren County, GA",2013,"2,723     ","2,398     ",325     ,11.9     
"Washington County, GA",2013,"7,677     ","6,942     ",735     ,9.6     
"Wayne County, GA",2013,"12,273     ","11,083     ","1,190     ",9.7     
"Webster County, GA",2013,"1,034     ",939     ,95     ,9.2     
"Wheeler County, GA",2013,"1,893     ","1,655     ",238     ,12.6     
"White County, GA",2013,"13,777     ","12,766     ","1,011     ",7.3     
"Whitfield County, GA",2013,"44,598     ","40,363     ","4,235     ",9.5     
"Wilcox County, GA",2013,"2,815     ","2,504     ",311     ,11.0     
"Wilkes County, GA",2013,"3,732     ","3,317     ",415     ,11.1     
"Wilkinson County, GA",2013,"3,712     ","3,331     ",381     ,10.3     
"Worth County, GA",2013,"9,232     ","8,387     ",845     ,9.2     
"Hawaii County, HI",2013,"86,854     ","81,283     ","5,571     ",6.4     
"Honolulu County/city, HI",2013,"448,716     ","429,206     ","19,510     ",4.3     
"Kauai County, HI",2013,"34,675     ","32,813     ","1,862     ",5.4     
"Maui County, HI",2013,"80,734     ","76,704     ","4,030     ",5.0     
"Ada County, ID",2013,"208,167     ","196,090     ","12,077     ",5.8     
"Adams County, ID",2013,"1,738     ","1,478     ",260     ,15.0     
"Bannock County, ID",2013,"41,765     ","39,047     ","2,718     ",6.5     
"Bear Lake County, ID",2013,"2,905     ","2,739     ",166     ,5.7     
"Benewah County, ID",2013,"4,043     ","3,593     ",450     ,11.1     
"Bingham County, ID",2013,"22,488     ","21,020     ","1,468     ",6.5     
"Blaine County, ID",2013,"11,684     ","10,940     ",744     ,6.4     
"Boise County, ID",2013,"2,954     ","2,687     ",267     ,9.0     
"Bonner County, ID",2013,"18,497     ","16,695     ","1,802     ",9.7     
"Bonneville County, ID",2013,"49,346     ","46,351     ","2,995     ",6.1     
"Boundary County, ID",2013,"4,960     ","4,522     ",438     ,8.8     
"Butte County, ID",2013,"1,309     ","1,209     ",100     ,7.6     
"Camas County, ID",2013,640     ,594     ,46     ,7.2     
"Canyon County, ID",2013,"88,688     ","81,246     ","7,442     ",8.4     
"Caribou County, ID",2013,"3,928     ","3,697     ",231     ,5.9     
"Cassia County, ID",2013,"11,203     ","10,551     ",652     ,5.8     
"Clark County, ID",2013,428     ,398     ,30     ,7.0     
"Clearwater County, ID",2013,"3,235     ","2,832     ",403     ,12.5     
"Custer County, ID",2013,"2,234     ","2,027     ",207     ,9.3     
"Elmore County, ID",2013,"10,885     ","10,072     ",813     ,7.5     
"Franklin County, ID",2013,"6,305     ","6,013     ",292     ,4.6     
"Fremont County, ID",2013,"6,968     ","6,560     ",408     ,5.9     
"Gem County, ID",2013,"7,581     ","6,921     ",660     ,8.7     
"Gooding County, ID",2013,"8,091     ","7,647     ",444     ,5.5     
"Idaho County, ID",2013,"6,670     ","5,938     ",732     ,11.0     
"Jefferson County, ID",2013,"12,233     ","11,536     ",697     ,5.7     
"Jerome County, ID",2013,"10,913     ","10,263     ",650     ,6.0     
"Kootenai County, ID",2013,"69,959     ","64,285     ","5,674     ",8.1     
"Latah County, ID",2013,"19,564     ","18,492     ","1,072     ",5.5     
"Lemhi County, ID",2013,"3,480     ","3,119     ",361     ,10.4     
"Lewis County, ID",2013,"1,624     ","1,533     ",91     ,5.6     
"Lincoln County, ID",2013,"2,675     ","2,449     ",226     ,8.4     
"Madison County, ID",2013,"18,563     ","17,717     ",846     ,4.6     
"Minidoka County, ID",2013,"10,466     ","9,821     ",645     ,6.2     
"Nez Perce County, ID",2013,"20,372     ","19,242     ","1,130     ",5.5     
"Oneida County, ID",2013,"2,109     ","2,008     ",101     ,4.8     
"Owyhee County, ID",2013,"5,152     ","4,930     ",222     ,4.3     
"Payette County, ID",2013,"10,917     ","10,128     ",789     ,7.2     
"Power County, ID",2013,"4,016     ","3,723     ",293     ,7.3     
"Shoshone County, ID",2013,"5,582     ","4,834     ",748     ,13.4     
"Teton County, ID",2013,"5,495     ","5,189     ",306     ,5.6     
"Twin Falls County, ID",2013,"38,360     ","35,908     ","2,452     ",6.4     
"Valley County, ID",2013,"4,603     ","4,084     ",519     ,11.3     
"Washington County, ID",2013,"4,813     ","4,419     ",394     ,8.2     
"Adams County, IL",2013,"32,927     ","30,704     ","2,223     ",6.8     
"Alexander County, IL",2013,"2,687     ","2,348     ",339     ,12.6     
"Bond County, IL",2013,"8,028     ","7,334     ",694     ,8.6     
"Boone County, IL",2013,"26,351     ","23,689     ","2,662     ",10.1     
"Brown County, IL",2013,"2,612     ","2,452     ",160     ,6.1     
"Bureau County, IL",2013,"17,715     ","16,096     ","1,619     ",9.1     
"Calhoun County, IL",2013,"2,414     ","2,178     ",236     ,9.8     
"Carroll County, IL",2013,"7,873     ","7,249     ",624     ,7.9     
