County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Suwannee County, FL",2020,"17,637     ","16,549     ","1,088     ",6.2     
"Taylor County, FL",2020,"8,151     ","7,586     ",565     ,6.9     
"Union County, FL",2020,"4,532     ","4,299     ",233     ,5.1     
"Volusia County, FL",2020,"248,723     ","228,265     ","20,458     ",8.2     
"Wakulla County, FL",2020,"14,994     ","14,272     ",722     ,4.8     
"Walton County, FL",2020,"32,348     ","30,321     ","2,027     ",6.3     
"Washington County, FL",2020,"9,438     ","8,843     ",595     ,6.3     
"Appling County, GA",2020,"9,197     ","8,767     ",430     ,4.7     
"Atkinson County, GA",2020,"4,453     ","4,280     ",173     ,3.9     
"Bacon County, GA",2020,"4,847     ","4,622     ",225     ,4.6     
"Baker County, GA",2020,"1,126     ","1,059     ",67     ,6.0     
"Baldwin County, GA",2020,"17,666     ","16,453     ","1,213     ",6.9     
"Banks County, GA",2020,"9,825     ","9,407     ",418     ,4.3     
"Barrow County, GA",2020,"40,846     ","38,791     ","2,055     ",5.0     
"Bartow County, GA",2020,"50,018     ","46,932     ","3,086     ",6.2     
"Ben Hill County, GA",2020,"5,495     ","5,120     ",375     ,6.8     
"Berrien County, GA",2020,"7,425     ","7,000     ",425     ,5.7     
"Bibb County, GA",2020,"67,232     ","62,222     ","5,010     ",7.5     
"Bleckley County, GA",2020,"4,509     ","4,218     ",291     ,6.5     
"Brantley County, GA",2020,"7,018     ","6,645     ",373     ,5.3     
"Brooks County, GA",2020,"6,745     ","6,391     ",354     ,5.2     
"Bryan County, GA",2020,"19,103     ","18,121     ",982     ,5.1     
"Bulloch County, GA",2020,"37,178     ","34,769     ","2,409     ",6.5     
"Burke County, GA",2020,"9,036     ","8,391     ",645     ,7.1     
"Butts County, GA",2020,"10,844     ","10,183     ",661     ,6.1     
"Calhoun County, GA",2020,"2,237     ","2,122     ",115     ,5.1     
"Camden County, GA",2020,"21,106     ","20,100     ","1,006     ",4.8     
"Candler County, GA",2020,"5,732     ","5,482     ",250     ,4.4     
"Carroll County, GA",2020,"54,696     ","51,259     ","3,437     ",6.3     
"Catoosa County, GA",2020,"32,604     ","31,183     ","1,421     ",4.4     
"Charlton County, GA",2020,"4,873     ","4,687     ",186     ,3.8     
"Chatham County, GA",2020,"139,696     ","129,111     ","10,585     ",7.6     
"Chattahoochee County, GA",2020,"1,919     ","1,798     ",121     ,6.3     
"Chattooga County, GA",2020,"9,754     ","8,943     ",811     ,8.3     
"Cherokee County, GA",2020,"135,061     ","128,633     ","6,428     ",4.8     
"Clarke County, GA",2020,"57,996     ","54,293     ","3,703     ",6.4     
"Clay County, GA",2020,901     ,791     ,110     ,12.2     
"Clayton County, GA",2020,"138,704     ","124,431     ","14,273     ",10.3     
"Clinch County, GA",2020,"2,961     ","2,846     ",115     ,3.9     
"Cobb County, GA",2020,"412,115     ","387,938     ","24,177     ",5.9     
"Coffee County, GA",2020,"18,941     ","17,845     ","1,096     ",5.8     
"Colquitt County, GA",2020,"21,863     ","20,888     ",975     ,4.5     
"Columbia County, GA",2020,"75,307     ","72,176     ","3,131     ",4.2     
"Cook County, GA",2020,"8,099     ","7,715     ",384     ,4.7     
"Coweta County, GA",2020,"74,415     ","69,877     ","4,538     ",6.1     
"Crawford County, GA",2020,"5,414     ","5,139     ",275     ,5.1     
"Crisp County, GA",2020,"9,714     ","8,841     ",873     ,9.0     
"Dade County, GA",2020,"7,784     ","7,463     ",321     ,4.1     
"Dawson County, GA",2020,"12,665     ","12,082     ",583     ,4.6     
"Decatur County, GA",2020,"11,320     ","10,778     ",542     ,4.8     
"DeKalb County, GA",2020,"393,461     ","362,325     ","31,136     ",7.9     
"Dodge County, GA",2020,"6,922     ","6,508     ",414     ,6.0     
"Dooly County, GA",2020,"4,974     ","4,528     ",446     ,9.0     
"Dougherty County, GA",2020,"37,482     ","34,250     ","3,232     ",8.6     
"Douglas County, GA",2020,"72,409     ","67,092     ","5,317     ",7.3     
"Early County, GA",2020,"4,418     ","4,164     ",254     ,5.7     
"Echols County, GA",2020,"1,882     ","1,808     ",74     ,3.9     
"Effingham County, GA",2020,"31,877     ","30,316     ","1,561     ",4.9     
"Elbert County, GA",2020,"7,931     ","7,386     ",545     ,6.9     
"Emanuel County, GA",2020,"8,568     ","7,971     ",597     ,7.0     
"Evans County, GA",2020,"5,008     ","4,751     ",257     ,5.1     
"Fannin County, GA",2020,"11,132     ","10,608     ",524     ,4.7     
"Fayette County, GA",2020,"56,597     ","53,572     ","3,025     ",5.3     
"Floyd County, GA",2020,"43,126     ","40,440     ","2,686     ",6.2     
"Forsyth County, GA",2020,"122,975     ","117,458     ","5,517     ",4.5     
"Franklin County, GA",2020,"9,892     ","9,315     ",577     ,5.8     
"Fulton County, GA",2020,"558,764     ","514,565     ","44,199     ",7.9     
"Gilmer County, GA",2020,"12,019     ","11,460     ",559     ,4.7     
"Glascock County, GA",2020,"1,246     ","1,196     ",50     ,4.0     
"Glynn County, GA",2020,"38,295     ","35,722     ","2,573     ",6.7     
"Gordon County, GA",2020,"28,096     ","26,579     ","1,517     ",5.4     
"Grady County, GA",2020,"10,622     ","10,160     ",462     ,4.3     
"Greene County, GA",2020,"7,190     ","6,774     ",416     ,5.8     
"Gwinnett County, GA",2020,"480,249     ","450,036     ","30,213     ",6.3     
"Habersham County, GA",2020,"18,721     ","17,713     ","1,008     ",5.4     
"Hall County, GA",2020,"102,326     ","97,547     ","4,779     ",4.7     
"Hancock County, GA",2020,"2,540     ","2,317     ",223     ,8.8     
"Haralson County, GA",2020,"12,369     ","11,651     ",718     ,5.8     
"Harris County, GA",2020,"16,845     ","16,087     ",758     ,4.5     
"Hart County, GA",2020,"11,329     ","10,719     ",610     ,5.4     
"Heard County, GA",2020,"5,107     ","4,778     ",329     ,6.4     
"Henry County, GA",2020,"116,410     ","107,965     ","8,445     ",7.3     
"Houston County, GA",2020,"70,486     ","66,812     ","3,674     ",5.2     
"Irwin County, GA",2020,"3,484     ","3,289     ",195     ,5.6     
"Jackson County, GA",2020,"40,061     ","38,323     ","1,738     ",4.3     
"Jasper County, GA",2020,"6,818     ","6,487     ",331     ,4.9     
"Jeff Davis County, GA",2020,"6,133     ","5,820     ",313     ,5.1     
"Jefferson County, GA",2020,"6,674     ","6,227     ",447     ,6.7     
"Jenkins County, GA",2020,"3,189     ","2,988     ",201     ,6.3     
"Johnson County, GA",2020,"4,001     ","3,805     ",196     ,4.9     
"Jones County, GA",2020,"13,365     ","12,761     ",604     ,4.5     
"Lamar County, GA",2020,"7,984     ","7,483     ",501     ,6.3     
"Lanier County, GA",2020,"3,801     ","3,602     ",199     ,5.2     
"Laurens County, GA",2020,"19,280     ","18,000     ","1,280     ",6.6     
"Lee County, GA",2020,"15,026     ","14,343     ",683     ,4.5     
"Liberty County, GA",2020,"25,708     ","24,110     ","1,598     ",6.2     
"Lincoln County, GA",2020,"3,508     ","3,320     ",188     ,5.4     
"Long County, GA",2020,"8,184     ","7,828     ",356     ,4.3     
"Lowndes County, GA",2020,"51,492     ","48,386     ","3,106     ",6.0     
"Lumpkin County, GA",2020,"16,557     ","15,770     ",787     ,4.8     
"McDuffie County, GA",2020,"8,550     ","7,877     ",673     ,7.9     
"McIntosh County, GA",2020,"5,946     ","5,611     ",335     ,5.6     
"Macon County, GA",2020,"4,653     ","4,300     ",353     ,7.6     
"Madison County, GA",2020,"13,217     ","12,553     ",664     ,5.0     
"Marion County, GA",2020,"3,238     ","3,075     ",163     ,5.0     
"Meriwether County, GA",2020,"8,741     ","7,991     ",750     ,8.6     
"Miller County, GA",2020,"2,770     ","2,660     ",110     ,4.0     
"Mitchell County, GA",2020,"8,287     ","7,746     ",541     ,6.5     
"Monroe County, GA",2020,"12,899     ","12,254     ",645     ,5.0     
"Montgomery County, GA",2020,"3,831     ","3,625     ",206     ,5.4     
"Morgan County, GA",2020,"9,222     ","8,732     ",490     ,5.3     
"Murray County, GA",2020,"15,378     ","14,230     ","1,148     ",7.5     
"Muscogee County, GA",2020,"77,213     ","71,219     ","5,994     ",7.8     
"Newton County, GA",2020,"52,123     ","48,448     ","3,675     ",7.1     
"Oconee County, GA",2020,"19,609     ","18,893     ",716     ,3.7     
"Oglethorpe County, GA",2020,"6,845     ","6,522     ",323     ,4.7     
"Paulding County, GA",2020,"86,807     ","82,242     ","4,565     ",5.3     
"Peach County, GA",2020,"11,835     ","11,102     ",733     ,6.2     
"Pickens County, GA",2020,"15,031     ","14,319     ",712     ,4.7     
"Pierce County, GA",2020,"8,513     ","8,129     ",384     ,4.5     
"Pike County, GA",2020,"8,697     ","8,271     ",426     ,4.9     
"Polk County, GA",2020,"18,280     ","17,199     ","1,081     ",5.9     
"Pulaski County, GA",2020,"3,953     ","3,767     ",186     ,4.7     
"Putnam County, GA",2020,"8,289     ","7,756     ",533     ,6.4     
"Quitman County, GA",2020,795     ,745     ,50     ,6.3     
"Rabun County, GA",2020,"7,235     ","6,854     ",381     ,5.3     
"Randolph County, GA",2020,"2,466     ","2,320     ",146     ,5.9     
"Richmond County, GA",2020,"84,055     ","77,658     ","6,397     ",7.6     
"Rockdale County, GA",2020,"43,615     ","40,322     ","3,293     ",7.6     
"Schley County, GA",2020,"2,146     ","2,054     ",92     ,4.3     
"Screven County, GA",2020,"5,047     ","4,638     ",409     ,8.1     
"Seminole County, GA",2020,"3,096     ","2,942     ",154     ,5.0     
"Spalding County, GA",2020,"28,339     ","26,205     ","2,134     ",7.5     
"Stephens County, GA",2020,"10,428     ","9,767     ",661     ,6.3     
"Stewart County, GA",2020,"2,513     ","2,373     ",140     ,5.6     
"Sumter County, GA",2020,"12,586     ","11,651     ",935     ,7.4     
"Talbot County, GA",2020,"2,756     ","2,570     ",186     ,6.7     
"Taliaferro County, GA",2020,533     ,495     ,38     ,7.1     
"Tattnall County, GA",2020,"9,670     ","9,258     ",412     ,4.3     
"Taylor County, GA",2020,"2,768     ","2,569     ",199     ,7.2     
"Telfair County, GA",2020,"3,799     ","3,426     ",373     ,9.8     
"Terrell County, GA",2020,"3,527     ","3,264     ",263     ,7.5     
"Thomas County, GA",2020,"16,997     ","15,944     ","1,053     ",6.2     
"Tift County, GA",2020,"20,533     ","19,496     ","1,037     ",5.1     
"Toombs County, GA",2020,"12,159     ","11,372     ",787     ,6.5     
"Towns County, GA",2020,"3,871     ","3,617     ",254     ,6.6     
"Treutlen County, GA",2020,"2,658     ","2,497     ",161     ,6.1     
"Troup County, GA",2020,"37,586     ","34,897     ","2,689     ",7.2     
"Turner County, GA",2020,"3,262     ","3,025     ",237     ,7.3     
"Twiggs County, GA",2020,"2,786     ","2,579     ",207     ,7.4     
"Union County, GA",2020,"10,546     ","10,087     ",459     ,4.4     
"Upson County, GA",2020,"11,367     ","10,625     ",742     ,6.5     
"Walker County, GA",2020,"30,562     ","29,065     ","1,497     ",4.9     
"Walton County, GA",2020,"45,552     ","43,123     ","2,429     ",5.3     
"Ware County, GA",2020,"15,302     ","14,456     ",846     ,5.5     
"Warren County, GA",2020,"2,639     ","2,461     ",178     ,6.7     
"Washington County, GA",2020,"6,924     ","6,483     ",441     ,6.4     
"Wayne County, GA",2020,"11,557     ","10,916     ",641     ,5.5     
"Webster County, GA",2020,"1,015     ",958     ,57     ,5.6     
"Wheeler County, GA",2020,"1,611     ","1,495     ",116     ,7.2     
"White County, GA",2020,"16,247     ","15,545     ",702     ,4.3     
"Whitfield County, GA",2020,"43,110     ","40,013     ","3,097     ",7.2     
"Wilcox County, GA",2020,"2,754     ","2,588     ",166     ,6.0     
"Wilkes County, GA",2020,"3,642     ","3,397     ",245     ,6.7     
"Wilkinson County, GA",2020,"3,801     ","3,600     ",201     ,5.3     
"Worth County, GA",2020,"8,813     ","8,335     ",478     ,5.4     
"Hawaii County, HI",2020,"91,636     ","80,942     ","10,694     ",11.7     
"Honolulu County/city, HI",2020,"449,402     ","402,127     ","47,275     ",10.5     
"Kauai County, HI",2020,"36,330     ","30,307     ","6,023     ",16.6     
"Maui County, HI",2020,"85,122     ","69,603     ","15,519     ",18.2     
"Ada County, ID",2020,"259,488     ","245,265     ","14,223     ",5.5     
"Adams County, ID",2020,"1,776     ","1,606     ",170     ,9.6     
"Bannock County, ID",2020,"42,314     ","40,211     ","2,103     ",5.0     
"Bear Lake County, ID",2020,"3,088     ","2,956     ",132     ,4.3     
"Benewah County, ID",2020,"4,164     ","3,843     ",321     ,7.7     
"Bingham County, ID",2020,"23,923     ","22,984     ",939     ,3.9     
"Blaine County, ID",2020,"12,800     ","11,790     ","1,010     ",7.9     
"Boise County, ID",2020,"3,647     ","3,353     ",294     ,8.1     
"Bonner County, ID",2020,"21,174     ","19,536     ","1,638     ",7.7     
"Bonneville County, ID",2020,"58,505     ","56,095     ","2,410     ",4.1     
"Boundary County, ID",2020,"5,538     ","5,186     ",352     ,6.4     
"Butte County, ID",2020,"1,394     ","1,343     ",51     ,3.7     
"Camas County, ID",2020,691     ,657     ,34     ,4.9     
"Canyon County, ID",2020,"107,190     ","100,806     ","6,384     ",6.0     
"Caribou County, ID",2020,"4,123     ","3,972     ",151     ,3.7     
"Cassia County, ID",2020,"12,447     ","11,982     ",465     ,3.7     
"Clark County, ID",2020,378     ,363     ,15     ,4.0     
"Clearwater County, ID",2020,"3,044     ","2,787     ",257     ,8.4     
"Custer County, ID",2020,"2,239     ","2,125     ",114     ,5.1     
"Elmore County, ID",2020,"11,910     ","11,323     ",587     ,4.9     
"Franklin County, ID",2020,"7,182     ","6,922     ",260     ,3.6     
"Fremont County, ID",2020,"7,922     ","7,625     ",297     ,3.7     
"Gem County, ID",2020,"8,519     ","8,010     ",509     ,6.0     
"Gooding County, ID",2020,"8,300     ","7,977     ",323     ,3.9     
"Idaho County, ID",2020,"6,738     ","6,279     ",459     ,6.8     
"Jefferson County, ID",2020,"14,201     ","13,703     ",498     ,3.5     
"Jerome County, ID",2020,"12,174     ","11,674     ",500     ,4.1     
"Kootenai County, ID",2020,"81,939     ","76,149     ","5,790     ",7.1     
"Latah County, ID",2020,"19,745     ","18,787     ",958     ,4.9     
"Lemhi County, ID",2020,"3,654     ","3,405     ",249     ,6.8     
"Lewis County, ID",2020,"1,658     ","1,527     ",131     ,7.9     
"Lincoln County, ID",2020,"2,657     ","2,496     ",161     ,6.1     
"Madison County, ID",2020,"22,398     ","21,780     ",618     ,2.8     
"Minidoka County, ID",2020,"11,686     ","11,226     ",460     ,3.9     
"Nez Perce County, ID",2020,"20,899     ","19,861     ","1,038     ",5.0     
"Oneida County, ID",2020,"2,348     ","2,248     ",100     ,4.3     
"Owyhee County, ID",2020,"5,556     ","5,221     ",335     ,6.0     
"Payette County, ID",2020,"12,012     ","11,362     ",650     ,5.4     
"Power County, ID",2020,"4,139     ","3,968     ",171     ,4.1     
"Shoshone County, ID",2020,"5,473     ","4,963     ",510     ,9.3     
"Teton County, ID",2020,"6,701     ","6,316     ",385     ,5.7     
"Twin Falls County, ID",2020,"41,544     ","39,322     ","2,222     ",5.3     
"Valley County, ID",2020,"5,691     ","5,231     ",460     ,8.1     
"Washington County, ID",2020,"4,769     ","4,505     ",264     ,5.5     
"Adams County, IL",2020,"31,139     ","29,136     ","2,003     ",6.4     
"Alexander County, IL",2020,"1,834     ","1,644     ",190     ,10.4     
"Bond County, IL",2020,"7,396     ","6,876     ",520     ,7.0     
"Boone County, IL",2020,"25,318     ","22,421     ","2,897     ",11.4     
"Brown County, IL",2020,"2,981     ","2,864     ",117     ,3.9     
"Bureau County, IL",2020,"16,377     ","15,110     ","1,267     ",7.7     
"Calhoun County, IL",2020,"2,171     ","1,999     ",172     ,7.9     
"Carroll County, IL",2020,"7,432     ","6,892     ",540     ,7.3     
"Cass County, IL",2020,"5,810     ","5,417     ",393     ,6.8     
"Champaign County, IL",2020,"106,836     ","99,733     ","7,103     ",6.6     
